"2013-04-01 08:40:00","172.10.0.3","2"
"2013-04-01 08:40:00","172.10.0.4","2"
"2013-04-01 08:40:00","172.10.0.40","2"
"2013-04-01 08:40:00","172.10.0.6","3"
"2013-04-01 08:40:00","172.10.1.116","3"
"2013-04-01 08:40:00","172.10.1.191","3"
"2013-04-01 08:40:00","172.10.1.227","2"
"2013-04-01 08:40:00","172.10.1.38","3"
"2013-04-01 08:45:00","172.10.0.3","2"
"2013-04-01 08:45:00","172.10.0.4","2"
"2013-04-01 08:45:00","172.10.0.40","2"
"2013-04-01 08:45:00","172.10.0.6","2"
"2013-04-01 08:50:00","172.10.0.4","2"
"2013-04-01 08:50:00","172.10.0.40","2"
"2013-04-01 08:50:00","172.10.0.6","2"
"2013-04-01 08:50:00","172.10.1.180","3"
"2013-04-01 08:50:00","172.10.1.200","3"
"2013-04-01 08:55:00","172.10.0.3","2"
"2013-04-01 08:55:00","172.10.0.4","2"
"2013-04-01 08:55:00","172.10.0.40","2"
"2013-04-01 08:55:00","172.10.0.6","4"
"2013-04-01 08:55:00","172.10.2.110","4"
"2013-04-01 08:55:00","172.10.2.121","4"
"2013-04-01 09:00:00","172.10.0.3","2"
"2013-04-01 09:00:00","172.10.0.4","2"
"2013-04-01 09:00:00","172.10.0.40","2"
"2013-04-01 09:00:00","172.10.0.6","2"
"2013-04-01 09:05:00","172.10.0.3","2"
"2013-04-01 09:05:00","172.10.0.4","2"
"2013-04-01 09:05:00","172.10.0.40","2"
"2013-04-01 09:05:00","172.10.0.6","3"
"2013-04-01 09:05:00","172.10.1.187","3"
"2013-04-01 09:05:00","172.10.1.191","3"
"2013-04-01 09:10:00","172.10.0.3","2"
"2013-04-01 09:10:00","172.10.0.40","2"
"2013-04-01 09:10:00","172.10.0.6","3"
"2013-04-01 09:10:00","172.10.1.131","3"
"2013-04-01 09:15:00","172.10.0.3","2"
"2013-04-01 09:15:00","172.10.0.4","2"
"2013-04-01 09:15:00","172.10.0.40","2"
"2013-04-01 09:15:00","172.10.0.6","4"
"2013-04-01 09:20:00","172.10.0.3","2"
"2013-04-01 09:20:00","172.10.0.4","2"
"2013-04-01 09:20:00","172.10.0.40","2"
"2013-04-01 09:20:00","172.10.0.6","4"
"2013-04-01 09:25:00","172.10.0.3","2"
"2013-04-01 09:25:00","172.10.0.4","2"
"2013-04-01 09:25:00","172.10.0.6","4"
"2013-04-01 09:30:00","172.10.0.4","2"
"2013-04-01 09:30:00","172.10.0.40","2"
"2013-04-01 09:30:00","172.10.0.6","3"
"2013-04-01 09:35:00","172.10.0.4","2"
"2013-04-01 09:35:00","172.10.0.40","2"
"2013-04-01 09:35:00","172.10.0.6","4"
"2013-04-01 09:40:00","172.10.0.4","2"
"2013-04-01 09:40:00","172.10.0.40","2"
"2013-04-01 09:40:00","172.10.0.6","4"
"2013-04-01 09:45:00","172.10.0.4","2"
"2013-04-01 09:45:00","172.10.0.40","2"
"2013-04-01 09:45:00","172.10.0.6","4"
"2013-04-01 09:50:00","172.10.0.4","2"
"2013-04-01 09:50:00","172.10.0.40","2"
"2013-04-01 09:50:00","172.10.0.6","4"
"2013-04-01 09:55:00","172.10.0.4","2"
"2013-04-01 09:55:00","172.10.0.40","2"
"2013-04-01 09:55:00","172.10.0.6","4"
"2013-04-01 09:55:00","172.10.1.117","4"
"2013-04-01 09:55:00","172.10.1.148","4"
"2013-04-01 09:55:00","172.10.1.169","4"
"2013-04-01 09:55:00","172.10.1.192","4"
"2013-04-01 09:55:00","172.10.2.102","4"
"2013-04-01 09:55:00","172.10.2.140","3"
"2013-04-01 10:00:00","172.10.0.3","3"
"2013-04-01 10:00:00","172.10.0.4","2"
"2013-04-01 10:00:00","172.10.0.40","2"
"2013-04-01 10:00:00","172.10.0.6","4"
"2013-04-01 10:05:00","172.10.0.4","2"
"2013-04-01 10:05:00","172.10.0.40","2"
"2013-04-01 10:05:00","172.10.0.6","3"
"2013-04-01 10:10:00","172.10.0.4","2"
"2013-04-01 10:10:00","172.10.0.40","2"
"2013-04-01 10:10:00","172.10.0.6","3"
"2013-04-01 10:15:00","172.10.0.4","2"
"2013-04-01 10:15:00","172.10.0.40","2"
"2013-04-01 10:15:00","172.10.0.6","4"
"2013-04-01 10:15:00","172.10.1.235","3"
"2013-04-01 10:20:00","172.10.0.4","2"
"2013-04-01 10:20:00","172.10.0.40","4"
"2013-04-01 10:20:00","172.10.0.6","2"
"2013-04-01 10:20:00","172.10.2.70","3"
"2013-04-01 10:25:00","172.10.0.4","2"
"2013-04-01 10:25:00","172.10.0.40","2"
"2013-04-01 10:25:00","172.10.0.6","4"
"2013-04-01 10:25:00","172.10.1.121","4"
"2013-04-01 10:25:00","172.10.1.17","4"
"2013-04-01 10:25:00","172.10.1.51","4"
"2013-04-01 10:25:00","172.10.1.58","4"
"2013-04-01 10:25:00","172.10.1.64","4"
"2013-04-01 10:25:00","172.10.1.81","4"
"2013-04-01 10:25:00","172.10.1.86","4"
"2013-04-01 10:30:00","172.10.0.4","2"
"2013-04-01 10:30:00","172.10.0.40","2"
"2013-04-01 10:30:00","172.10.0.6","4"
"2013-04-01 10:30:00","172.10.1.113","4"
"2013-04-01 10:30:00","172.10.1.46","4"
"2013-04-01 10:30:00","172.10.2.104","3"
"2013-04-01 10:30:00","172.10.2.134","3"
"2013-04-01 10:35:00","172.10.0.4","2"
"2013-04-01 10:35:00","172.10.0.40","2"
"2013-04-01 10:35:00","172.10.0.6","4"
"2013-04-01 10:40:00","172.10.0.4","2"
"2013-04-01 10:40:00","172.10.0.40","2"
"2013-04-01 10:40:00","172.10.0.6","4"
"2013-04-01 10:40:00","172.10.0.7","4"
"2013-04-01 10:40:00","172.10.1.234","3"
"2013-04-01 10:40:00","172.10.1.243","3"
"2013-04-01 10:40:00","172.10.2.90","4"
"2013-04-01 10:45:00","172.10.0.4","2"
"2013-04-01 10:45:00","172.10.0.40","2"
"2013-04-01 10:45:00","172.10.0.6","4"
"2013-04-01 10:45:00","172.10.1.233","4"
"2013-04-01 10:45:00","172.10.1.245","4"
"2013-04-01 10:50:00","172.10.0.4","2"
"2013-04-01 10:50:00","172.10.0.40","2"
"2013-04-01 10:50:00","172.10.0.6","4"
"2013-04-01 10:55:00","172.10.0.3","4"
"2013-04-01 10:55:00","172.10.0.4","2"
"2013-04-01 10:55:00","172.10.0.40","2"
"2013-04-01 10:55:00","172.10.0.6","4"
"2013-04-01 10:55:00","172.10.1.134","4"
"2013-04-01 11:00:00","172.10.0.4","2"
"2013-04-01 11:00:00","172.10.0.40","2"
"2013-04-01 11:00:00","172.10.0.6","3"
"2013-04-01 11:00:00","172.10.1.34","4"
"2013-04-01 11:00:00","172.10.1.71","4"
"2013-04-01 11:05:00","172.10.0.4","2"
"2013-04-01 11:05:00","172.10.0.40","2"
"2013-04-01 11:05:00","172.10.0.6","3"
"2013-04-01 11:10:00","172.10.0.4","2"
"2013-04-01 11:10:00","172.10.0.40","2"
"2013-04-01 11:10:00","172.10.0.6","4"
"2013-04-01 11:15:00","172.10.0.3","3"
"2013-04-01 11:15:00","172.10.0.4","2"
"2013-04-01 11:15:00","172.10.0.40","2"
"2013-04-01 11:15:00","172.10.0.6","2"
"2013-04-01 11:15:00","172.10.1.160","4"
"2013-04-01 11:15:00","172.10.1.225","3"
"2013-04-01 11:20:00","172.10.0.4","2"
"2013-04-01 11:20:00","172.10.0.40","2"
